***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  MODELO DESSEM     - VERSAO 19.0.14.1.3 - Marco de 2021 (CPLEX) (ACADEMICA)        *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA CEMEAI                                                                                                                                                


____________________________________________________________________

  te  caso exemplo - sistema reduzido                                            - Data do Caso: 06/01/2017                                                       
____________________________________________________________________


  
Memoria de calculo do CMO das barras - calculo final.
  
-----------------;-----------------;-----------------;-----------------;-----------------;-----------------;-----------------;-----------------;
       IPER      ;       NUM       ;      SIST       ;       CMO       ;  PI SUBMERCADO  ; SOM. PI LINHA   ; SOM. PI SOM.FLUX;     PI ILHA     ;
-----------------;-----------------;-----------------;-----------------;-----------------;-----------------;-----------------;-----------------;
        11       ;          1      ;       S1        ;       219.97260 ;       219.97260 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;          2      ;       S1        ;       219.97260 ;       219.97260 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;          3      ;       S1        ;       219.97260 ;       219.97260 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;          4      ;       S1        ;       219.97260 ;       219.97260 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;          5      ;       S1        ;       219.97260 ;       219.97260 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;          6      ;       S1        ;       219.97260 ;       219.97260 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;          7      ;       S1        ;       219.97260 ;       219.97260 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;          8      ;       S1        ;       219.97260 ;       219.97260 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;          9      ;       S1        ;       219.97260 ;       219.97260 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;         10      ;       S1        ;       219.97260 ;       219.97260 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;         11      ;       S1        ;       219.97260 ;       219.97260 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;         12      ;       S1        ;       219.97260 ;       219.97260 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;         13      ;       S1        ;       219.97260 ;       219.97260 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;         14      ;       S2        ;       219.97240 ;       219.97240 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;         15      ;       S2        ;       219.97240 ;       219.97240 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;         16      ;       S2        ;       219.97240 ;       219.97240 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;         17      ;       S2        ;       219.97240 ;       219.97240 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;         18      ;       S2        ;       219.97240 ;       219.97240 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;         19      ;       S2        ;       219.97240 ;       219.97240 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;         20      ;       S2        ;       219.97240 ;       219.97240 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;         21      ;       S2        ;       219.97240 ;       219.97240 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;         22      ;       S2        ;       219.97240 ;       219.97240 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;         23      ;       S2        ;       219.97240 ;       219.97240 ;         0.00000 ;         0.00000 ;         0.00000 ;
        11       ;         24      ;       S2        ;       219.97240 ;       219.97240 ;         0.00000 ;         0.00000 ;         0.00000 ;
