-----;-----;--------------;------;--------;---------;--------;-------;--------;---------;---------;---------;-----;-----;
IPER ;USIT ;  Nome Usit   ;UNIDT ;NomeSist; CustLin ;NumBarra;NOscil.;GtMinMax;  Gtmin  ;  Gtmax  ;GtminAcio; Ton ;Toff ;
  -  ;  -  ;      -       ;  -   ;   -    ; ($/MWh) ;   -    ;   -   ;   -    ;  (MW)   ;  (MW)   ;  (MW)   ; (h) ; (h) ;
-----;-----;--------------;------;--------;---------;--------;-------;--------;---------;---------;---------;-----;-----;
   7 ; 001 ; ANGRA 1      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  657.000;     0.00;  0  ;  0  ;
   7 ; 002 ; IGARAPE      ; 001  ; S1     ;  253.430;     1  ;   0   ;   0    ;     0.00;  131.000;   500.00; 13  ;  5  ;
   7 ; 002 ; IGARAPE      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  131.000;     0.00;  0  ;  0  ;
   7 ; 003 ; ST.CRUZ 12   ; 001  ; S1     ;  210.000;     1  ;   0   ;   0    ;     0.00;   84.000;   500.00; 13  ;  5  ;
   7 ; 003 ; ST.CRUZ 12   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;   84.000;     0.00;  0  ;  0  ;
   7 ; 050 ; PIRAT.12 G   ; 001  ; S1     ;  205.340;     1  ;   0   ;   0    ;     0.00;  200.000;   500.00; 13  ;  5  ;
   7 ; 050 ; PIRAT.12 G   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  200.000;     0.00;  0  ;  0  ;
   7 ; 004 ; ST.CRUZ 34   ; 001  ; S2     ;  210.410;     1  ;   0   ;   0    ;     0.00;  220.000;   500.00; 13  ;  5  ;
   7 ; 004 ; ST.CRUZ 34   ; 099  ; S2     ;    0.000;   -    ;   0   ;   0    ;     0.00;  220.000;     0.00;  0  ;  0  ;
   8 ; 001 ; ANGRA 1      ; 001  ; S1     ;  200.000;     1  ;   0   ;   0    ;     0.00;  657.000;   500.00; 13  ;  5  ;
   8 ; 001 ; ANGRA 1      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  657.000;     0.00;  0  ;  0  ;
   8 ; 002 ; IGARAPE      ; 001  ; S1     ;  253.430;     1  ;   0   ;   0    ;     0.00;  131.000;   500.00; 13  ;  5  ;
   8 ; 002 ; IGARAPE      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  131.000;     0.00;  0  ;  0  ;
   8 ; 003 ; ST.CRUZ 12   ; 001  ; S1     ;  210.000;     1  ;   0   ;   0    ;     0.00;   84.000;   500.00; 13  ;  5  ;
   8 ; 003 ; ST.CRUZ 12   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;   84.000;     0.00;  0  ;  0  ;
   8 ; 050 ; PIRAT.12 G   ; 001  ; S1     ;  205.340;     1  ;   0   ;   0    ;     0.00;  200.000;   500.00; 13  ;  5  ;
   8 ; 050 ; PIRAT.12 G   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  200.000;     0.00;  0  ;  0  ;
   8 ; 004 ; ST.CRUZ 34   ; 001  ; S2     ;  210.410;     1  ;   0   ;   0    ;     0.00;  220.000;   500.00; 13  ;  5  ;
   8 ; 004 ; ST.CRUZ 34   ; 099  ; S2     ;    0.000;   -    ;   0   ;   0    ;     0.00;  220.000;     0.00;  0  ;  0  ;
   9 ; 001 ; ANGRA 1      ; 001  ; S1     ;  200.000;     1  ;   0   ;   0    ;     0.00;  657.000;   500.00; 13  ;  5  ;
   9 ; 001 ; ANGRA 1      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  657.000;     0.00;  0  ;  0  ;
   9 ; 002 ; IGARAPE      ; 001  ; S1     ;  253.430;     1  ;   0   ;   0    ;     0.00;  131.000;   500.00; 13  ;  5  ;
   9 ; 002 ; IGARAPE      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  131.000;     0.00;  0  ;  0  ;
   9 ; 003 ; ST.CRUZ 12   ; 001  ; S1     ;  210.000;     1  ;   0   ;   0    ;     0.00;   84.000;   500.00; 13  ;  5  ;
   9 ; 003 ; ST.CRUZ 12   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;   84.000;     0.00;  0  ;  0  ;
   9 ; 050 ; PIRAT.12 G   ; 001  ; S1     ;  205.340;     1  ;   0   ;   0    ;     0.00;  200.000;   500.00; 13  ;  5  ;
   9 ; 050 ; PIRAT.12 G   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  200.000;     0.00;  0  ;  0  ;
   9 ; 004 ; ST.CRUZ 34   ; 001  ; S2     ;  210.410;     1  ;   0   ;   0    ;     0.00;  220.000;   500.00; 13  ;  5  ;
   9 ; 004 ; ST.CRUZ 34   ; 099  ; S2     ;    0.000;   -    ;   0   ;   0    ;     0.00;  220.000;     0.00;  0  ;  0  ;
  10 ; 001 ; ANGRA 1      ; 001  ; S1     ;  200.000;     1  ;   0   ;   0    ;     0.00;  657.000;   500.00; 13  ;  5  ;
  10 ; 001 ; ANGRA 1      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  657.000;     0.00;  0  ;  0  ;
  10 ; 002 ; IGARAPE      ; 001  ; S1     ;  253.430;     1  ;   0   ;   0    ;     0.00;  131.000;   500.00; 13  ;  5  ;
  10 ; 002 ; IGARAPE      ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  131.000;     0.00;  0  ;  0  ;
  10 ; 003 ; ST.CRUZ 12   ; 001  ; S1     ;  210.000;     1  ;   0   ;   0    ;     0.00;   84.000;   500.00; 13  ;  5  ;
  10 ; 003 ; ST.CRUZ 12   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;   84.000;     0.00;  0  ;  0  ;
  10 ; 050 ; PIRAT.12 G   ; 001  ; S1     ;  205.340;     1  ;   0   ;   0    ;     0.00;  200.000;   500.00; 13  ;  5  ;
  10 ; 050 ; PIRAT.12 G   ; 099  ; S1     ;    0.000;   -    ;   0   ;   0    ;     0.00;  200.000;     0.00;  0  ;  0  ;
  10 ; 004 ; ST.CRUZ 34   ; 001  ; S2     ;  210.410;     1  ;   0   ;   0    ;     0.00;  220.000;   500.00; 13  ;  5  ;
  10 ; 004 ; ST.CRUZ 34   ; 099  ; S2     ;    0.000;   -    ;   0   ;   0    ;     0.00;  220.000;     0.00;  0  ;  0  ;
