------;--------;------;---------------;-------;-----;-----;------------------------;----------------;
 0005 ; USIH   ;    30; CORUMBA I     ; VARM  ;   0 ;   0 ;           -96.4041019  ; (1000$/hm3)    ;
 0005 ; USIH   ;    31; ITUMBIARA     ; VARM  ;   0 ;   0 ;           -91.9207748  ; (1000$/hm3)    ;
 0005 ; USIH   ;    32; CACH.DOURADA  ; VARM  ;   0 ;   0 ;           -52.4468313  ; (1000$/hm3)    ;
 0005 ; USIH   ;    33; SAO SIMAO     ; VARM  ;   0 ;   0 ;           -37.2600460  ; (1000$/hm3)    ;
 0006 ; RHS    ;     0;      -        ;  RHS  ;   0 ;   0 ;       5979543.6431870  ;  1000$         ;
 0006 ; USIH   ;     6; FURNAS        ; VARM  ;   0 ;   0 ;          -106.4027925  ; (1000$/hm3)    ;
 0006 ; USIH   ;     7; M. DE MORAES  ; VARM  ;   0 ;   0 ;           -61.0880116  ; (1000$/hm3)    ;
 0006 ; USIH   ;     8; ESTREITO      ; VARM  ;   0 ;   0 ;           -40.9871770  ; (1000$/hm3)    ;
 0006 ; USIH   ;    10; IGARAPAVA     ; VARM  ;   0 ;   0 ;            -8.5123610  ; (1000$/hm3)    ;
 0006 ; USIH   ;    14; CACONDE       ; VARM  ;   0 ;   0 ;           -99.4779798  ; (1000$/hm3)    ;
 0006 ; USIH   ;    15; E. DA CUNHA   ; VARM  ;   0 ;   0 ;           -53.3233482  ; (1000$/hm3)    ;
 0006 ; USIH   ;    16; A.S.OLIVEIRA  ; VARM  ;   0 ;   0 ;           -12.0928142  ; (1000$/hm3)    ;
 0006 ; USIH   ;    24; EMBORCACAO    ; VARM  ;   0 ;   0 ;          -155.1956966  ; (1000$/hm3)    ;
 0006 ; USIH   ;    25; NOVA PONTE    ; VARM  ;   0 ;   0 ;          -185.6937120  ; (1000$/hm3)    ;
 0006 ; USIH   ;    26; MIRANDA       ; VARM  ;   0 ;   0 ;          -128.5577212  ; (1000$/hm3)    ;
 0006 ; USIH   ;    30; CORUMBA I     ; VARM  ;   0 ;   0 ;           -96.4051691  ; (1000$/hm3)    ;
 0006 ; USIH   ;    31; ITUMBIARA     ; VARM  ;   0 ;   0 ;           -91.8947538  ; (1000$/hm3)    ;
 0006 ; USIH   ;    32; CACH.DOURADA  ; VARM  ;   0 ;   0 ;           -52.4098000  ; (1000$/hm3)    ;
 0006 ; USIH   ;    33; SAO SIMAO     ; VARM  ;   0 ;   0 ;           -37.0580906  ; (1000$/hm3)    ;
 0007 ; RHS    ;     0;      -        ;  RHS  ;   0 ;   0 ;       5979560.0325146  ;  1000$         ;
 0007 ; USIH   ;     6; FURNAS        ; VARM  ;   0 ;   0 ;          -106.4028388  ; (1000$/hm3)    ;
 0007 ; USIH   ;     7; M. DE MORAES  ; VARM  ;   0 ;   0 ;           -61.0883439  ; (1000$/hm3)    ;
 0007 ; USIH   ;     8; ESTREITO      ; VARM  ;   0 ;   0 ;           -40.9876362  ; (1000$/hm3)    ;
 0007 ; USIH   ;    10; IGARAPAVA     ; VARM  ;   0 ;   0 ;            -8.5130252  ; (1000$/hm3)    ;
 0007 ; USIH   ;    14; CACONDE       ; VARM  ;   0 ;   0 ;           -99.5012205  ; (1000$/hm3)    ;
 0007 ; USIH   ;    15; E. DA CUNHA   ; VARM  ;   0 ;   0 ;           -53.3230116  ; (1000$/hm3)    ;
 0007 ; USIH   ;    16; A.S.OLIVEIRA  ; VARM  ;   0 ;   0 ;           -12.0927378  ; (1000$/hm3)    ;
 0007 ; USIH   ;    24; EMBORCACAO    ; VARM  ;   0 ;   0 ;          -155.1958846  ; (1000$/hm3)    ;
 0007 ; USIH   ;    25; NOVA PONTE    ; VARM  ;   0 ;   0 ;          -185.6936944  ; (1000$/hm3)    ;
 0007 ; USIH   ;    26; MIRANDA       ; VARM  ;   0 ;   0 ;          -128.5580642  ; (1000$/hm3)    ;
 0007 ; USIH   ;    30; CORUMBA I     ; VARM  ;   0 ;   0 ;           -96.4057262  ; (1000$/hm3)    ;
 0007 ; USIH   ;    31; ITUMBIARA     ; VARM  ;   0 ;   0 ;           -91.8953282  ; (1000$/hm3)    ;
 0007 ; USIH   ;    32; CACH.DOURADA  ; VARM  ;   0 ;   0 ;           -52.4106236  ; (1000$/hm3)    ;
 0007 ; USIH   ;    33; SAO SIMAO     ; VARM  ;   0 ;   0 ;           -37.0586357  ; (1000$/hm3)    ;
 0008 ; RHS    ;     0;      -        ;  RHS  ;   0 ;   0 ;       5981113.0266454  ;  1000$         ;
 0008 ; USIH   ;     6; FURNAS        ; VARM  ;   0 ;   0 ;          -106.4028188  ; (1000$/hm3)    ;
 0008 ; USIH   ;     7; M. DE MORAES  ; VARM  ;   0 ;   0 ;           -61.1040142  ; (1000$/hm3)    ;
 0008 ; USIH   ;     8; ESTREITO      ; VARM  ;   0 ;   0 ;           -41.0102665  ; (1000$/hm3)    ;
 0008 ; USIH   ;    10; IGARAPAVA     ; VARM  ;   0 ;   0 ;            -8.5468999  ; (1000$/hm3)    ;
 0008 ; USIH   ;    14; CACONDE       ; VARM  ;   0 ;   0 ;           -99.4794634  ; (1000$/hm3)    ;
 0008 ; USIH   ;    15; E. DA CUNHA   ; VARM  ;   0 ;   0 ;           -53.3045483  ; (1000$/hm3)    ;
 0008 ; USIH   ;    16; A.S.OLIVEIRA  ; VARM  ;   0 ;   0 ;           -12.0885507  ; (1000$/hm3)    ;
 0008 ; USIH   ;    24; EMBORCACAO    ; VARM  ;   0 ;   0 ;          -155.2012628  ; (1000$/hm3)    ;
 0008 ; USIH   ;    25; NOVA PONTE    ; VARM  ;   0 ;   0 ;          -185.6933724  ; (1000$/hm3)    ;
 0008 ; USIH   ;    26; MIRANDA       ; VARM  ;   0 ;   0 ;          -128.5775256  ; (1000$/hm3)    ;
 0008 ; USIH   ;    30; CORUMBA I     ; VARM  ;   0 ;   0 ;           -96.4051506  ; (1000$/hm3)    ;
 0008 ; USIH   ;    31; ITUMBIARA     ; VARM  ;   0 ;   0 ;           -91.9274842  ; (1000$/hm3)    ;
 0008 ; USIH   ;    32; CACH.DOURADA  ; VARM  ;   0 ;   0 ;           -52.4564513  ; (1000$/hm3)    ;
 0008 ; USIH   ;    33; SAO SIMAO     ; VARM  ;   0 ;   0 ;           -37.3061993  ; (1000$/hm3)    ;
 0009 ; RHS    ;     0;      -        ;  RHS  ;   0 ;   0 ;       5979580.9304847  ;  1000$         ;
 0009 ; USIH   ;     6; FURNAS        ; VARM  ;   0 ;   0 ;          -106.4033763  ; (1000$/hm3)    ;
 0009 ; USIH   ;     7; M. DE MORAES  ; VARM  ;   0 ;   0 ;           -61.0898300  ; (1000$/hm3)    ;
 0009 ; USIH   ;     8; ESTREITO      ; VARM  ;   0 ;   0 ;           -40.9895431  ; (1000$/hm3)    ;
 0009 ; USIH   ;    10; IGARAPAVA     ; VARM  ;   0 ;   0 ;            -8.5156119  ; (1000$/hm3)    ;
 0009 ; USIH   ;    14; CACONDE       ; VARM  ;   0 ;   0 ;           -99.4779998  ; (1000$/hm3)    ;
 0009 ; USIH   ;    15; E. DA CUNHA   ; VARM  ;   0 ;   0 ;           -53.3218953  ; (1000$/hm3)    ;
 0009 ; USIH   ;    16; A.S.OLIVEIRA  ; VARM  ;   0 ;   0 ;           -12.0924847  ; (1000$/hm3)    ;
 0009 ; USIH   ;    24; EMBORCACAO    ; VARM  ;   0 ;   0 ;          -155.1962718  ; (1000$/hm3)    ;
 0009 ; USIH   ;    25; NOVA PONTE    ; VARM  ;   0 ;   0 ;          -185.6932913  ; (1000$/hm3)    ;
 0009 ; USIH   ;    26; MIRANDA       ; VARM  ;   0 ;   0 ;          -128.5588571  ; (1000$/hm3)    ;
 0009 ; USIH   ;    30; CORUMBA I     ; VARM  ;   0 ;   0 ;           -96.4072352  ; (1000$/hm3)    ;
 0009 ; USIH   ;    31; ITUMBIARA     ; VARM  ;   0 ;   0 ;           -91.8968887  ; (1000$/hm3)    ;
 0009 ; USIH   ;    32; CACH.DOURADA  ; VARM  ;   0 ;   0 ;           -52.4130106  ; (1000$/hm3)    ;
 0009 ; USIH   ;    33; SAO SIMAO     ; VARM  ;   0 ;   0 ;           -37.0598984  ; (1000$/hm3)    ;
 0010 ; RHS    ;     0;      -        ;  RHS  ;   0 ;   0 ;       5981666.6458509  ;  1000$         ;
 0010 ; USIH   ;     6; FURNAS        ; VARM  ;   0 ;   0 ;          -106.4034227  ; (1000$/hm3)    ;
 0010 ; USIH   ;     7; M. DE MORAES  ; VARM  ;   0 ;   0 ;           -61.1104929  ; (1000$/hm3)    ;
 0010 ; USIH   ;     8; ESTREITO      ; VARM  ;   0 ;   0 ;           -41.0193511  ; (1000$/hm3)    ;
 0010 ; USIH   ;    10; IGARAPAVA     ; VARM  ;   0 ;   0 ;            -8.5601947  ; (1000$/hm3)    ;
 0010 ; USIH   ;    14; CACONDE       ; VARM  ;   0 ;   0 ;           -99.4904324  ; (1000$/hm3)    ;
 0010 ; USIH   ;    15; E. DA CUNHA   ; VARM  ;   0 ;   0 ;           -53.2976352  ; (1000$/hm3)    ;
 0010 ; USIH   ;    16; A.S.OLIVEIRA  ; VARM  ;   0 ;   0 ;           -12.0869829  ; (1000$/hm3)    ;
 0010 ; USIH   ;    24; EMBORCACAO    ; VARM  ;   0 ;   0 ;          -155.2034670  ; (1000$/hm3)    ;
 0010 ; USIH   ;    25; NOVA PONTE    ; VARM  ;   0 ;   0 ;          -185.6927313  ; (1000$/hm3)    ;
 0010 ; USIH   ;    26; MIRANDA       ; VARM  ;   0 ;   0 ;          -128.5842918  ; (1000$/hm3)    ;
 0010 ; USIH   ;    30; CORUMBA I     ; VARM  ;   0 ;   0 ;           -96.4059748  ; (1000$/hm3)    ;
 0010 ; USIH   ;    31; ITUMBIARA     ; VARM  ;   0 ;   0 ;           -91.9390036  ; (1000$/hm3)    ;
 0010 ; USIH   ;    32; CACH.DOURADA  ; VARM  ;   0 ;   0 ;           -52.4730896  ; (1000$/hm3)    ;
 0010 ; USIH   ;    33; SAO SIMAO     ; VARM  ;   0 ;   0 ;           -37.3918736  ; (1000$/hm3)    ;
 0011 ; RHS    ;     0;      -        ;  RHS  ;   0 ;   0 ;       5979548.4533366  ;  1000$         ;
 0011 ; USIH   ;     6; FURNAS        ; VARM  ;   0 ;   0 ;          -106.4031051  ; (1000$/hm3)    ;
 0011 ; USIH   ;     7; M. DE MORAES  ; VARM  ;   0 ;   0 ;           -61.0889784  ; (1000$/hm3)    ;
 0011 ; USIH   ;     8; ESTREITO      ; VARM  ;   0 ;   0 ;           -40.9884341  ; (1000$/hm3)    ;
 0011 ; USIH   ;    10; IGARAPAVA     ; VARM  ;   0 ;   0 ;            -8.5140869  ; (1000$/hm3)    ;
 0011 ; USIH   ;    14; CACONDE       ; VARM  ;   0 ;   0 ;           -99.4475321  ; (1000$/hm3)    ;
 0011 ; USIH   ;    15; E. DA CUNHA   ; VARM  ;   0 ;   0 ;           -53.3225783  ; (1000$/hm3)    ;
 0011 ; USIH   ;    16; A.S.OLIVEIRA  ; VARM  ;   0 ;   0 ;           -12.0926396  ; (1000$/hm3)    ;
 0011 ; USIH   ;    24; EMBORCACAO    ; VARM  ;   0 ;   0 ;          -155.1981896  ; (1000$/hm3)    ;
 0011 ; USIH   ;    25; NOVA PONTE    ; VARM  ;   0 ;   0 ;          -185.6937689  ; (1000$/hm3)    ;
 0011 ; USIH   ;    26; MIRANDA       ; VARM  ;   0 ;   0 ;          -128.6014627  ; (1000$/hm3)    ;
 0011 ; USIH   ;    30; CORUMBA I     ; VARM  ;   0 ;   0 ;           -96.4068480  ; (1000$/hm3)    ;
 0011 ; USIH   ;    31; ITUMBIARA     ; VARM  ;   0 ;   0 ;           -91.8961649  ; (1000$/hm3)    ;
 0011 ; USIH   ;    32; CACH.DOURADA  ; VARM  ;   0 ;   0 ;           -52.4117811  ; (1000$/hm3)    ;
 0011 ; USIH   ;    33; SAO SIMAO     ; VARM  ;   0 ;   0 ;           -37.0526744  ; (1000$/hm3)    ;
 0012 ; RHS    ;     0;      -        ;  RHS  ;   0 ;   0 ;       5981852.9954148  ;  1000$         ;
 0012 ; USIH   ;     6; FURNAS        ; VARM  ;   0 ;   0 ;          -106.4037544  ; (1000$/hm3)    ;
 0012 ; USIH   ;     7; M. DE MORAES  ; VARM  ;   0 ;   0 ;           -61.1149451  ; (1000$/hm3)    ;
 0012 ; USIH   ;     8; ESTREITO      ; VARM  ;   0 ;   0 ;           -41.0256311  ; (1000$/hm3)    ;
 0012 ; USIH   ;    10; IGARAPAVA     ; VARM  ;   0 ;   0 ;            -8.5694276  ; (1000$/hm3)    ;
 0012 ; USIH   ;    14; CACONDE       ; VARM  ;   0 ;   0 ;           -99.4914197  ; (1000$/hm3)    ;
 0012 ; USIH   ;    15; E. DA CUNHA   ; VARM  ;   0 ;   0 ;           -53.2927865  ; (1000$/hm3)    ;
 0012 ; USIH   ;    16; A.S.OLIVEIRA  ; VARM  ;   0 ;   0 ;           -12.0858833  ; (1000$/hm3)    ;
 0012 ; USIH   ;    24; EMBORCACAO    ; VARM  ;   0 ;   0 ;          -155.2059463  ; (1000$/hm3)    ;
 0012 ; USIH   ;    25; NOVA PONTE    ; VARM  ;   0 ;   0 ;          -185.6922416  ; (1000$/hm3)    ;
 0012 ; USIH   ;    26; MIRANDA       ; VARM  ;   0 ;   0 ;          -128.6323812  ; (1000$/hm3)    ;
 0012 ; USIH   ;    30; CORUMBA I     ; VARM  ;   0 ;   0 ;           -96.4124819  ; (1000$/hm3)    ;
 0012 ; USIH   ;    31; ITUMBIARA     ; VARM  ;   0 ;   0 ;           -91.9483666  ; (1000$/hm3)    ;
 0012 ; USIH   ;    32; CACH.DOURADA  ; VARM  ;   0 ;   0 ;           -52.4860430  ; (1000$/hm3)    ;
 0012 ; USIH   ;    33; SAO SIMAO     ; VARM  ;   0 ;   0 ;           -37.4077474  ; (1000$/hm3)    ;
 0013 ; RHS    ;     0;      -        ;  RHS  ;   0 ;   0 ;       5979624.8657218  ;  1000$         ;
 0013 ; USIH   ;     6; FURNAS        ; VARM  ;   0 ;   0 ;          -106.4046547  ; (1000$/hm3)    ;
 0013 ; USIH   ;     7; M. DE MORAES  ; VARM  ;   0 ;   0 ;           -61.0918596  ; (1000$/hm3)    ;
 0013 ; USIH   ;     8; ESTREITO      ; VARM  ;   0 ;   0 ;           -40.9919059  ; (1000$/hm3)    ;
 0013 ; USIH   ;    10; IGARAPAVA     ; VARM  ;   0 ;   0 ;            -8.5185130  ; (1000$/hm3)    ;
 0013 ; USIH   ;    14; CACONDE       ; VARM  ;   0 ;   0 ;           -99.6436261  ; (1000$/hm3)    ;
 0013 ; USIH   ;    15; E. DA CUNHA   ; VARM  ;   0 ;   0 ;           -53.3210114  ; (1000$/hm3)    ;
 0013 ; USIH   ;    16; A.S.OLIVEIRA  ; VARM  ;   0 ;   0 ;           -12.0922842  ; (1000$/hm3)    ;
 0013 ; USIH   ;    24; EMBORCACAO    ; VARM  ;   0 ;   0 ;          -155.1977622  ; (1000$/hm3)    ;
 0013 ; USIH   ;    25; NOVA PONTE    ; VARM  ;   0 ;   0 ;          -185.6928230  ; (1000$/hm3)    ;
 0013 ; USIH   ;    26; MIRANDA       ; VARM  ;   0 ;   0 ;          -128.4379926  ; (1000$/hm3)    ;
 0013 ; USIH   ;    30; CORUMBA I     ; VARM  ;   0 ;   0 ;           -96.4084881  ; (1000$/hm3)    ;
 0013 ; USIH   ;    31; ITUMBIARA     ; VARM  ;   0 ;   0 ;           -91.8979753  ; (1000$/hm3)    ;
 0013 ; USIH   ;    32; CACH.DOURADA  ; VARM  ;   0 ;   0 ;           -52.4147517  ; (1000$/hm3)    ;
 0013 ; USIH   ;    33; SAO SIMAO     ; VARM  ;   0 ;   0 ;           -37.0560659  ; (1000$/hm3)    ;
 0014 ; RHS    ;     0;      -        ;  RHS  ;   0 ;   0 ;       5982359.5994608  ;  1000$         ;
 0014 ; USIH   ;     6; FURNAS        ; VARM  ;   0 ;   0 ;          -106.3992125  ; (1000$/hm3)    ;
 0014 ; USIH   ;     7; M. DE MORAES  ; VARM  ;   0 ;   0 ;           -61.1123363  ; (1000$/hm3)    ;
 0014 ; USIH   ;     8; ESTREITO      ; VARM  ;   0 ;   0 ;           -41.0238799  ; (1000$/hm3)    ;
 0014 ; USIH   ;    10; IGARAPAVA     ; VARM  ;   0 ;   0 ;            -8.5690618  ; (1000$/hm3)    ;
